"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000003509",290.814916945508,-0.0495556111246931,0.131193897523445,-0.376856743732639,0.706280068844561,0.864195506767725
"ENSG00000143742",2312.89623203058,-0.0347367173341407,0.0924592279341296,-0.376152074211373,0.706803842572084,0.864664710357569
"ENSG00000237883",5.6962946919864,-0.0797349986231326,0.372374230072329,-0.37619102298174,0.706774888717755,0.864664710357569
"ENSG00000244945",9.31604155328949,-0.130348351881819,0.365936582971687,-0.376145044876594,0.706809068105351,0.864664710357569
"ENSG00000073578",2143.06125310197,0.0309761927139221,0.0823956428549056,0.375527075166369,0.707268514238366,0.865017766196184
"ENSG00000128973",181.2114465726,0.0604627404207443,0.160797503491884,0.375616787580473,0.707201808521156,0.865017766196184
"ENSG00000185947",124.217892180335,0.0675177559417208,0.1715743983153,0.375495767846808,0.707291793342863,0.865017766196184
"ENSG00000261418",12.0280116459534,0.12924052557669,0.351536850023658,0.375530412997817,0.707266032351615,0.865017766196184
"ENSG00000271576",24.6539780755192,-0.120885338887097,0.300123700291275,-0.375222309703301,0.707495139556172,0.865207092106293
"ENSG00000273014",13.5243825551378,0.154642432975854,0.343456151583404,0.374955088344672,0.707693868191428,0.865390745516192
"ENSG00000119013",405.387470942789,0.0422570346349865,0.112912563023302,0.374861730441584,0.707763301799507,0.865416278471181
"ENSG00000173575",2833.07516015469,0.0310259877119241,0.0825210704131217,0.374737408849917,0.707855767981502,0.865469969028831
"ENSG00000023892",5.36502599663464,-0.158866780667816,0.372233871766351,-0.374444995404533,0.708073272161691,0.865579973276781
"ENSG00000122644",204.011374914575,-0.0625724052366065,0.174872927892805,-0.374395819682822,0.708109852590559,0.865579973276781
"ENSG00000123427",138.472521964438,0.066040849255764,0.172414884637021,0.374238548475099,0.70822684671582,0.865579973276781
"ENSG00000175768",19.0987885773902,0.107441495952709,0.335659531442183,0.374402895606144,0.708104588969797,0.865579973276781
"ENSG00000184905",5.31976807617989,-0.148379792883702,0.372425139082865,-0.374273157187305,0.708201100687535,0.865579973276781
"ENSG00000198929",5.22003624511758,-0.0569032535522088,0.353826561124671,-0.374186377543127,0.708265658217763,0.865579973276781
"ENSG00000228649",52.7607465669847,-0.0926421484553655,0.23695017617831,-0.374159468174638,0.708285677190409,0.865579973276781
"ENSG00000141560",474.287876924038,-0.0434452125659281,0.116245187260237,-0.374070680676171,0.708351731247899,0.865601347714422
"ENSG00000112592",221.502508051313,0.0530906841926398,0.141373675955541,0.37397453813318,0.708423259614299,0.865624541374342
"ENSG00000119335",4059.13529317164,0.0315562773023687,0.084401096960705,0.373860150558835,0.708508365314342,0.865624541374342
"ENSG00000126012",1811.87754593681,0.0365319594276027,0.0959130429432487,0.373784070386665,0.708564971872288,0.865624541374342
"ENSG00000257740",4.92021984705649,-0.0628064437132644,0.371025847616744,-0.373839533984276,0.708523704675316,0.865624541374342
"ENSG00000241680",9.67480295225445,0.217870755153191,0.36456961169373,0.373509952593439,0.708768939341474,0.865814377001058
"ENSG00000203843",8.29170410554939,-0.143876093846819,0.369293362174227,-0.373378439475293,0.708866803948978,0.865874582893818
"ENSG00000231503",21.6519082863633,0.121388992974838,0.320935046955445,0.373117088557803,0.709061300749656,0.866052807823057
"ENSG00000138750",624.043593139568,0.0374203513117614,0.100394392218865,0.372998838096359,0.709149308726339,0.866100950989329
"ENSG00000236397",64.0254507670286,-0.0675389514899479,0.23581847405882,-0.372916358606773,0.709210696433953,0.866116577816976
"ENSG00000205629",363.533594053676,0.0427927522769286,0.115111289087417,0.372779188017378,0.709312793730358,0.866181915281577
"ENSG00000165886",383.134528468683,-0.0451200695869248,0.124189736586868,-0.372480214016919,0.709535340840848,0.866394321788536
"ENSG00000155545",397.251218228832,0.0421262728072852,0.11324075197863,0.37241249011659,0.709585755886488,0.86639522663424
"ENSG00000188747",24.7316749067687,-0.110779322291427,0.307640957942184,-0.372218040402731,0.709730515265178,0.86639522663424
"ENSG00000204301",10.2932761099525,-0.105335351713467,0.36220239791467,-0.372301685727885,0.709668243663855,0.86639522663424
"ENSG00000256393",2292.80054905893,-0.0360437866104409,0.0987290259696542,-0.37224735534823,0.709708690888793,0.86639522663424
"ENSG00000115170",1577.93600062449,-0.034781649075873,0.093460607819266,-0.372100555639277,0.709817982654266,0.866442660103385
"ENSG00000138180",44.7905674537021,0.106471546745903,0.261362722287732,0.371927292766803,0.709946983814925,0.86654078199803
"ENSG00000158290",2468.62882046587,0.0344121347739951,0.0925477933236379,0.371737228145508,0.710088504113202,0.866654169906444
"ENSG00000174928",50.2728846340734,0.107137916587972,0.251292650247062,0.37147111724978,0.710286664539679,0.866742543444
"ENSG00000235499",5.98580707489148,0.156524569744879,0.373145616458,0.371444084042289,0.710306796010239,0.866742543444
"ENSG00000242017",8.23014421624674,-0.146967002346317,0.368595077160859,-0.371492012109634,0.710271104399003,0.866742543444
"ENSG00000228753",16.6704446691116,0.13358031114081,0.332831384607504,0.370961081873585,0.710666518942992,0.867062771828318
"ENSG00000229816",13.3317929557142,0.130849534497515,0.354089017072792,0.370964107761257,0.710664265168151,0.867062771828318
"ENSG00000166246",10.5727595187374,-0.104676292381317,0.360351477715676,-0.370670510117745,0.710882957568194,0.867209992842118
"ENSG00000215302",138.854564536517,-0.0594728006495395,0.166323440826689,-0.370615804401804,0.710923708906148,0.867209992842118
"ENSG00000266066",19.2230270549046,-0.0929832190836997,0.326637565439142,-0.370603134356336,0.710933147184079,0.867209992842118
"ENSG00000185044",26.7317641466699,0.102777994509565,0.298032744945576,0.370469118601156,0.711032982052493,0.867213074593105
"ENSG00000198312",26.4929948205546,0.0843453517070878,0.304878062245141,0.37051522392425,0.710998635390605,0.867213074593105
"ENSG00000091542",1425.64132374848,-0.0392813144942877,0.106245754792604,-0.370061085600055,0.711336976238012,0.867346440311008
"ENSG00000149308",414.028082536521,-0.0474177392424997,0.129554295067556,-0.370124620673069,0.711289638095241,0.867346440311008
"ENSG00000163682",12102.6391750691,-0.0281939881738946,0.0770319874228267,-0.370074892539948,0.711326688992318,0.867346440311008
"ENSG00000271020",8.08040125166107,0.135967927955932,0.367127375142716,0.370210600470744,0.711225578810733,0.867346440311008
"ENSG00000197696",78.4278218272699,-0.0926121174085096,0.219796271483354,-0.369783737696104,0.711543633160358,0.867539073633643
"ENSG00000064547",38.7395783843665,-0.0922089016138089,0.261265438519165,-0.369398205732444,0.711830935182157,0.867770644188959
"ENSG00000258608",16.561831993676,0.130774604834114,0.338087981902397,0.369440142975321,0.71179968117279,0.867770644188959
"ENSG00000185128",619.937167579696,-0.0500279309762597,0.139730845377757,-0.369316685026625,0.711891690416042,0.867785356994634
"ENSG00000169972",134.53115853396,-0.0627420881016696,0.178672120928282,-0.369134804271604,0.712027247942681,0.867891244432082
"ENSG00000141497",10.3782817811935,0.0927477109986892,0.368924812826064,0.369030232511001,0.71210519043169,0.867926895121337
"ENSG00000236814",66.3386080427732,0.0782846117072585,0.213061094059227,0.368951348787126,0.712163988350735,0.867939208776991
"ENSG00000068354",275.638862477746,-0.0483406282502824,0.131842315223091,-0.368743754650997,0.712318731910317,0.867998037776976
"ENSG00000163946",1710.19423888286,0.0305198266303612,0.0827902317616988,0.368817222021443,0.712263966954828,0.867998037776976
"ENSG00000260927",5.51893292842999,-0.105002453726465,0.372953862785862,-0.368690603109816,0.712358353714184,0.867998037776976
"ENSG00000119616",868.769157638914,0.0385546141017604,0.104614458176795,0.368514916086576,0.712489325088681,0.868090454330997
"ENSG00000198692",179.163662003789,0.0609696845473474,0.178215511501859,0.368458202134152,0.712531606085193,0.868090454330997
"ENSG00000138411",38.4486915703076,-0.0839122429388702,0.270916378145659,-0.368358039338521,0.712606280923132,0.868122093580337
"ENSG00000261105",35.8630454469431,0.130723117497951,0.280381168031199,0.368224505549696,0.712705839278829,0.868184040411827
"ENSG00000164849",7.83026890897282,0.26646162867916,0.373009093232616,0.367894010423854,0.712952266511087,0.868421970295728
"ENSG00000271738",10.2149656109161,0.141438714837921,0.362432666737862,0.367831869862346,0.712998603753798,0.868421970295728
"ENSG00000064995",192.968552440348,0.0562150499452313,0.156346887733749,0.367241858128441,0.713438619004188,0.868537842293342
"ENSG00000148444",131.997181895202,-0.0598948245703371,0.172318642984978,-0.367022799138263,0.71360201172405,0.868537842293342
"ENSG00000156639",2025.26812976156,-0.0311295719378941,0.0853380567928302,-0.367378136698344,0.713336977553769,0.868537842293342
"ENSG00000162236",828.473108502214,0.037955559235964,0.103781433023883,0.367057011575406,0.71357649232938,0.868537842293342
"ENSG00000167562",113.319036010232,-0.0675180649249627,0.184126456581879,-0.367242463749567,0.713438167298953,0.868537842293342
"ENSG00000174125",76.3899359121483,0.0768999781446403,0.206382020290849,0.367103033185314,0.713542164861634,0.868537842293342
"ENSG00000181374",24.99532497146,-0.00677888611438783,0.321620583083829,-0.366985609720545,0.713629752041404,0.868537842293342
"ENSG00000225725",44.5917559882354,-0.0899769793356933,0.272613069098497,-0.367170322038787,0.713491975224407,0.868537842293342
"ENSG00000229161",6.92797376562084,0.114862730703515,0.373164066391976,0.367360291658822,0.713350286735453,0.868537842293342
"ENSG00000235677",7.17693309029798,-0.0102793347064786,0.371988660302581,0.367024902880427,0.713600442512752,0.868537842293342
"ENSG00000251675",5.32115555018715,0.141049151586598,0.372222414833961,0.367295353517674,0.713398719615587,0.868537842293342
"ENSG00000163624",10.2396893912364,-0.161695860161859,0.363740170981008,-0.366489279472465,0.714000010755931,0.868546350315774
"ENSG00000168096",296.665528668732,-0.047309530387882,0.127664247350388,-0.366624344407009,0.713899246634114,0.868546350315774
"ENSG00000172340",1357.48299766812,-0.0308103383660066,0.08388115872814,-0.366421021662207,0.714050935850648,0.868546350315774
"ENSG00000173530",1565.98200706067,-0.0360841109507625,0.0985634047653394,-0.366351695306215,0.714102659458899,0.868546350315774
"ENSG00000181450",113.514906098239,-0.067002006396523,0.184513165753968,-0.366434176168207,0.714041121571155,0.868546350315774
"ENSG00000188686",9.05575750521805,0.120805924584204,0.372507679054843,0.366467579561874,0.714016200267006,0.868546350315774
"ENSG00000206706",10.5846977596996,0.135143942404718,0.36018342293312,0.3665106718653,0.713984050798655,0.868546350315774
"ENSG00000258469",9.08007040806975,-0.152172618212378,0.364431350891278,-0.366411030506059,0.714058390057952,0.868546350315774
"ENSG00000259969",5.77264840549622,-0.128229593076322,0.366887372235404,-0.366775549771383,0.713786446992405,0.868546350315774
"ENSG00000268049",22.6751006170245,0.115221631853523,0.309831327782704,0.366323048389382,0.714124032982364,0.868546350315774
"ENSG00000237840",100.988917626798,0.0649084855680316,0.185122002077533,0.366218028621695,0.714202390364896,0.868582383042024
"ENSG00000125875",1715.43471232117,-0.0333549776725807,0.092455688567939,-0.366077119957095,0.714307529916985,0.868650979957723
"ENSG00000197180",24.8484122046595,-0.107445330640991,0.302359533788549,-0.36593560010347,0.714413130969095,0.868720128693761
"ENSG00000204305",23.5871109755871,-0.118599191525138,0.303344802562346,-0.365718200206439,0.714575363792707,0.868858127037397
"ENSG00000100478",48.076392486494,0.0836949308292856,0.24901808820869,0.365553156767486,0.714698534668739,0.868889344651497
"ENSG00000234797",6196.44950970813,0.0293888271482235,0.0797644269911154,0.365560815947246,0.714692818506807,0.868889344651497
"ENSG00000031003",1128.04892298625,0.0379646486372387,0.102642695793385,0.365274110573312,0.714906801983425,0.869083265485784
"ENSG00000123739",574.260566480508,-0.0400779962815586,0.109988071192293,-0.364927189149468,0.715165757866298,0.869220216038793
"ENSG00000163539",705.821839573136,0.0399308217626581,0.108011231688536,0.365016309833608,0.715099231529531,0.869220216038793
"ENSG00000188626",41.8516967858687,-0.0941720251112137,0.249923722753556,-0.364969365267361,0.715134274191255,0.869220216038793
"ENSG00000165424",5775.63755629783,0.0326795676077787,0.0888319308853687,0.36477009115909,0.715283032811218,0.869267758341093
"ENSG00000232457",5.00332336254834,0.0310381776200294,0.363191752527255,-0.364744130736601,0.715302413127738,0.869267758341093
"ENSG00000272156",7.14736489442618,-0.151154532945375,0.372342807134081,-0.364618359936457,0.71539630779993,0.869322592734248
"ENSG00000111832",868.981578926958,-0.041222063964185,0.113644662260873,-0.364502567217955,0.715482757104196,0.869345982729327
"ENSG00000125846",247.02485796521,-0.0489941260181726,0.134079883793197,-0.364461920789066,0.715513104052919,0.869345982729327
"ENSG00000261239",10.2231585901766,-0.16547381491412,0.372797709326199,-0.364256222680145,0.715666686798736,0.869473316440642
"ENSG00000079785",1840.93253280307,0.0300132058522124,0.082451256279588,0.363646338500647,0.716122119261908,0.869892310304082
"ENSG00000159640",74.0780619637103,-0.0609661214999788,0.213954625914569,-0.363571443004429,0.716178054619348,0.869892310304082
"ENSG00000167799",18.8521736239175,0.110803805992467,0.321154510730903,0.363643852697231,0.716123975748334,0.869892310304082
"ENSG00000259658",50.752706188261,0.086645831241722,0.239623523095136,0.363532980987144,0.716206780392303,0.869892310304082
"ENSG00000241684",22.9125492212009,-0.0777246855637167,0.320786570792658,-0.363192419630698,0.716461149838207,0.870141968841387
"ENSG00000176624",876.08101602509,0.0433217377292635,0.119734244049895,0.362798883568941,0.716755125925258,0.870439692341201
"ENSG00000100201",11983.3984979629,0.0285542628835921,0.0787735674704359,0.362573189600074,0.716923740928112,0.870525836794242
"ENSG00000171121",23.9853128987877,0.108208423533664,0.30317736111323,0.36257819397118,0.716920002034161,0.870525836794242
"ENSG00000131375",738.758024760899,-0.0359837423542477,0.099962753471782,-0.362242616847699,0.717170735327672,0.870749682110853
"ENSG00000231084",11.0145195490247,0.11766360953121,0.358544209332542,0.362195697363697,0.717205794606678,0.870749682110853
"ENSG00000253910",238.199481229208,0.0607124710387546,0.153167872054434,0.36169949517123,0.717576604345234,0.871140539153348
"ENSG00000158092",485.636581832749,-0.0391687647488851,0.108270681765913,-0.361400846399221,0.717799815362207,0.871264214085492
"ENSG00000178660",107.785061006405,-0.0672436365889824,0.182248759026898,-0.361366988311416,0.717825122522748,0.871264214085492
"ENSG00000196757",111.262885545881,-0.0644826815623519,0.179020602175022,-0.36143402304195,0.717775017846816,0.871264214085492
"ENSG00000113391",1011.61865437668,0.0379126208914535,0.103860125750148,0.361284901578921,0.717886479373369,0.871279355055899
"ENSG00000186187",454.531133142982,0.0510678131599612,0.138445676177388,0.361128924693321,0.718003071442805,0.871361526887489
"ENSG00000160563",198.349339715097,0.0539034265223118,0.149170805716953,0.360791822269606,0.718255076526257,0.871608012255175
"ENSG00000131969",6.29950554013261,-0.126372718126874,0.373018397728165,-0.360635168908623,0.718372195115653,0.871633427781544
"ENSG00000267342",5.11283414219622,0.148165232464631,0.37143157636808,0.360632989101685,0.71837382484913,0.871633427781544
"ENSG00000063978",1142.53022226362,0.0313054482884906,0.0868341950209703,0.360534273317485,0.718447631084938,0.871663642805659
"ENSG00000064886",1293.92428557262,-0.0468742163679468,0.130191454687853,-0.359755311670564,0.719030124744493,0.871777832613325
"ENSG00000101888",221.49686295028,-0.0497570042155034,0.13845146687878,-0.360110371490907,0.718764597061976,0.871777832613325
"ENSG00000115207",561.405592575578,0.0365081408902412,0.101315953237202,0.359754338416971,0.719030852628394,0.871777832613325
"ENSG00000115687",62.6442914178326,0.0861575297882447,0.233930165730212,0.360324314594108,0.718604618393333,0.871777832613325
"ENSG00000124784",312.796699096188,0.0445422417040196,0.123717729864116,0.359892210645324,0.718927742293548,0.871777832613325
"ENSG00000138081",720.686749706215,-0.0372219970631942,0.104412107729497,-0.359981471483869,0.718860989627595,0.871777832613325
"ENSG00000198028",15.2937951182002,0.00259130302473563,0.351959914723096,0.359794324779411,0.719000947549775,0.871777832613325
"ENSG00000224261",150.829984031998,-0.0561574679865123,0.162500577737876,-0.360264573556318,0.718649289271244,0.871777832613325
"ENSG00000227632",34.7438561054954,-0.0980953611522554,0.272033639978062,-0.360043358762885,0.71881470921453,0.871777832613325
"ENSG00000248719",7.95739159694693,0.0479947578262586,0.37245558866757,0.359878310184351,0.718938137782424,0.871777832613325
"ENSG00000144597",175.212537288494,0.0537238488519782,0.149190086335331,0.359506709363923,0.719216059506596,0.871943072006908
"ENSG00000273456",7.71982476816527,0.124799182032164,0.371001292003249,0.359270841752418,0.719392485092659,0.872097643629977
"ENSG00000089902",478.055356719662,-0.0395859565397782,0.111841253116044,-0.358766675530216,0.719769644309169,0.872315586449159
"ENSG00000105669",835.807150824654,0.0376913335882443,0.104059449897195,0.358802595854541,0.719742770593066,0.872315586449159
"ENSG00000116459",1793.11220113625,0.0295858782151076,0.082468401146194,0.358866530592056,0.719694938808764,0.872315586449159
"ENSG00000170909",33.7504829590732,0.122565935629661,0.280812733750277,0.35895796271006,0.71962653719182,0.872315586449159
"ENSG00000176018",519.700430766919,0.0413507807357667,0.114596876947384,0.358703421608784,0.719816968441103,0.872315586449159
"ENSG00000110429",695.920277199145,0.0343817167808995,0.0966026582102334,0.358404465456308,0.720040650372645,0.872527333757701
"ENSG00000074071",534.338800807949,0.0416462485097208,0.113525913149517,0.358277213832681,0.720135868561484,0.872583393694078
"ENSG00000262539",15.9245796307477,-0.0874738974862431,0.334001266809172,-0.357959725924592,0.72037345320585,0.872811938681331
"ENSG00000072954",68.4401219089501,-0.074870270821846,0.231162365969568,-0.357489364223788,0.720725487004244,0.873097221951815
"ENSG00000100934",3757.15497019748,0.0351249773481495,0.0990626995005664,0.357168379476415,0.720965756282788,0.873097221951815
"ENSG00000112893",2002.78172962218,0.0339770105625474,0.094327694060226,0.357069803914565,0.721039549365988,0.873097221951815
"ENSG00000121005",9.08164195442202,0.116215605804383,0.372084680956488,0.357292107495144,0.72087313789607,0.873097221951815
"ENSG00000123240",5004.81505564934,-0.0281258326300842,0.0789163972699904,-0.357278665740341,0.720883199716604,0.873097221951815
"ENSG00000139620",339.958652215172,-0.0438594548800428,0.122892034633178,-0.357071270841887,0.721038451213821,0.873097221951815
"ENSG00000151292",820.184595456695,0.0367132082465881,0.102759934046363,0.357518491529795,0.720703685473105,0.873097221951815
"ENSG00000169083",1330.07413086532,0.0378854211330302,0.100433246202202,0.357422691790531,0.720775391585846,0.873097221951815
"ENSG00000175115",2192.85088347105,-0.0290616639865032,0.0815006295132691,-0.357056150584347,0.721049770373133,0.873097221951815
"ENSG00000097021",516.773866751861,-0.0411737161534024,0.114688396172604,-0.356557489570951,0.721423106671602,0.873489943163823
"ENSG00000001631",785.453250774629,-0.0359762108376368,0.101045247622831,-0.356298541539525,0.721617001437968,0.873665360252027
"ENSG00000137492",857.593067913137,0.0350158294900099,0.0981006963779591,0.356005823236616,0.721836204205099,0.873871391954879
"ENSG00000112996",494.500824507028,-0.0414685743254611,0.116682931476803,-0.355799302465695,0.72199087149941,0.873999272861009
"ENSG00000131018",3218.16910598348,0.036179471882747,0.101454432941843,0.355619791422954,0.722125319932816,0.874032877280269
"ENSG00000253893",15.6004491515817,0.111626005313362,0.337232741672957,0.355647688092748,0.722104425593245,0.874032877280269
"ENSG00000262194",7.16436370016511,-0.158679562115423,0.37231760102672,-0.355565823601668,0.72216574190454,0.874032877280269
"ENSG00000114859",63.0893406074028,-0.0768218892208678,0.228611591301936,-0.355451167089047,0.722251622363209,0.874037664545779
"ENSG00000175711",63.3735568710967,-0.0761398593493656,0.219483047411335,-0.355429607225589,0.722267771605407,0.874037664545779
"ENSG00000117676",12.4469628824506,-0.168065885660633,0.355140766815503,-0.355343928955437,0.722331949447085,0.874055985535971
"ENSG00000117682",685.091643181137,0.0344469135606506,0.096958080737089,0.355192238203843,0.722445579140782,0.874074803326453
"ENSG00000230665",5.31832562134477,-0.140693624232247,0.372952972677206,-0.355254071932569,0.722399259508707,0.874074803326453
"ENSG00000104835",5.49372152436096,0.0879349744168264,0.37299186757039,0.355026457095083,0.722569770751199,0.87411485985915
"ENSG00000183735",676.050334689734,0.036975267766603,0.104646990788546,0.354951652830644,0.722625811267088,0.87411485985915
"ENSG00000228363",5.21302675866586,-0.119339459156196,0.370862026281768,-0.355002155256927,0.722587976602825,0.87411485985915
"ENSG00000214338",9.86792637721832,-0.14396765917707,0.362931038353864,-0.35485211348793,0.722700384672201,0.874145742155084
"ENSG00000131876",263.715294963875,-0.049570802869385,0.135661468404664,-0.354436364334136,0.723011886266286,0.874344518679035
"ENSG00000167604",37.6029445976943,0.0961594351347479,0.267962391293676,0.354444046938506,0.723006129630046,0.874344518679035
"ENSG00000186638",24.4915010326848,-0.101347286634525,0.304837396118893,-0.354508086201704,0.722958145113398,0.874344518679035
"ENSG00000149313",506.479462193752,0.039686463515117,0.111954885678942,0.354344100953187,0.723081021172059,0.874368800635738
"ENSG00000124356",617.863178238098,-0.0359921959148692,0.101379112838198,-0.354117992502533,0.72325045857977,0.874383072314762
"ENSG00000158717",123.592593952533,-0.0597499861386787,0.16739050193114,-0.353771710184385,0.723509976188024,0.874383072314762
"ENSG00000158815",8.25709598641741,-0.126552594907921,0.367673783499573,-0.353784262308782,0.723500568576093,0.874383072314762
"ENSG00000163923",107.078872119923,0.0664932801249098,0.18492500237379,0.354179528754906,0.72320434421759,0.874383072314762
"ENSG00000171517",6.5755250578631,-0.0943510660547184,0.372731107190551,-0.354157204553093,0.723221073529824,0.874383072314762
"ENSG00000184619",8.70170431567648,-0.132126770990035,0.37147248712618,-0.353673761578251,0.723583388501051,0.874383072314762
"ENSG00000185839",99.0614793404848,-0.0641826811886457,0.185755619227414,-0.353922323010842,0.723397097095103,0.874383072314762
"ENSG00000236015",10.2394474883003,-0.119876553645667,0.364370996661025,-0.353833896590058,0.723463368903325,0.874383072314762
"ENSG00000257270",14.8640969217485,-0.121706109601711,0.338195735319865,-0.35384441165538,0.723455488204406,0.874383072314762
"ENSG00000257800",11.6197323972839,-0.12379146756385,0.371933952395473,-0.353701124365621,0.723562879882626,0.874383072314762
"ENSG00000213213",12.0482704448438,0.112101674499905,0.353143954512782,0.353546339599597,0.723678894862567,0.874439198836037
"ENSG00000135436",6.04672470615975,0.148714392914313,0.373153435392247,0.353268211740176,0.72388737446934,0.874631816875103
"ENSG00000176208",36.2952611857467,0.0919762346650182,0.267952945856523,0.35271767602339,0.724300106465153,0.875071178582993
"ENSG00000111271",503.504098833972,-0.0408499093595839,0.11679098992142,-0.352254140466206,0.724647677332266,0.875207981255309
"ENSG00000114416",2981.858178707,-0.0348649303669721,0.098974440050094,-0.35233956345254,0.724583620715035,0.875207981255309
"ENSG00000139651",777.261452072989,0.0364468116681953,0.103505107369506,0.352026873233464,0.724818108880423,0.875207981255309
"ENSG00000151611",198.877869120153,0.049207202796487,0.141540479277661,0.351902997645981,0.724911011024419,0.875207981255309
"ENSG00000168078",26.3972242618721,-0.10429383595426,0.29212111225778,-0.352126207713108,0.724743614593292,0.875207981255309
"ENSG00000176022",411.962466300868,0.0477056766120311,0.129454228187604,0.35221313968359,0.724678423505334,0.875207981255309
"ENSG00000180329",167.0896254084,-0.0541126749898547,0.151312451840833,-0.351883721570153,0.724925467737961,0.875207981255309
"ENSG00000183527",295.55914485487,-0.0486860005706047,0.137313297968577,-0.351846385755244,0.724953469213049,0.875207981255309
"ENSG00000236992",17.8491963273987,0.111024622786793,0.340034936148115,0.352051873160328,0.724799360344099,0.875207981255309
"ENSG00000244055",8.02835727829603,0.128757052747879,0.367601536818106,0.352038204340248,0.724809611168433,0.875207981255309
"ENSG00000250312",83.8281815968388,-0.0726461421383761,0.213998092365514,-0.352445392796266,0.724504264541164,0.875207981255309
"ENSG00000235245",14.7034955169672,-0.109274693944044,0.341113181075681,-0.351657456740463,0.725095169659921,0.875319763225089
"ENSG00000213108",5.68243777343683,0.106514088906942,0.372227977337991,0.351524319208598,0.725195031061315,0.87532174670799
"ENSG00000229509",6.05310860571143,0.042592330301929,0.367978648948451,0.351587872878026,0.725147361286774,0.87532174670799
"ENSG00000123091",2413.03354326682,0.0316032833713575,0.0901197299849396,0.350921361553073,0.725647345167434,0.875721055039308
"ENSG00000181625",10.0672066266744,-0.146064263673489,0.366705916263279,-0.350886834835859,0.725673248593502,0.875721055039308
"ENSG00000217950",11.1000318961622,0.114485037140802,0.358279579597857,0.350887067439552,0.725673074083172,0.875721055039308
"ENSG00000271040",8.15289686595908,-0.123175270066346,0.367934896681064,-0.350720292883606,0.725798199925729,0.875812545899139
"ENSG00000166025",1950.89355355221,-0.0451255033828863,0.141513797383328,-0.350290042731277,0.726121037229684,0.876142794989297
"ENSG00000124172",2362.83368756819,0.0314349035638481,0.0889302475951589,0.350088070199354,0.726272603683194,0.87626635673521
"ENSG00000099797",599.433749581708,-0.0383170935559026,0.110368371028966,-0.349971434530991,0.726360135588928,0.876312647674093
"ENSG00000267025",12.8577660132358,-0.119800265415707,0.355301595289756,-0.34979470371898,0.726492774078515,0.876413347219997
"ENSG00000232472",491.883533450442,-0.0408842910882564,0.121006309526661,-0.349489511631376,0.726721843524696,0.87657103194046
"ENSG00000260063",7.80698301980939,0.113016461055871,0.36898503090478,0.349531923521866,0.726690008772308,0.87657103194046
"ENSG00000112640",1137.28122679842,0.0338361273130364,0.0964945487800254,0.349159444774139,0.726969610844575,0.876810552422094
"ENSG00000243587",5.68221562106492,0.137750369581899,0.373144732584211,0.349083904031879,0.727026320121904,0.876819617690832
"ENSG00000058453",593.510098418438,0.0360974103640396,0.101573136143845,0.348978377989911,0.7271055422016,0.876842505686412
"ENSG00000066117",815.674327248486,0.0371383702093962,0.106603388301159,0.348667619619904,0.727338856290413,0.876842505686412
"ENSG00000137494",291.509771886436,-0.0437896261538904,0.125524966697331,-0.348639912084523,0.72735966004199,0.876842505686412
"ENSG00000156858",429.691242789152,0.048730132635583,0.13486884430604,0.34884016477712,0.727209308093248,0.876842505686412
"ENSG00000166669",14.0895523641842,-0.0401229317874707,0.351065666924926,-0.348599957830909,0.72738965939628,0.876842505686412
"ENSG00000197757",29.8872298769109,0.113634243659938,0.294981787198406,0.348699164010132,0.72731517194353,0.876842505686412
"ENSG00000231742",9.39715253711613,0.0866297351807199,0.366449780339609,0.348801754515896,0.727238146130673,0.876842505686412
"ENSG00000124783",2612.55590509813,-0.0321778633516645,0.0929062997710644,-0.348240868199688,0.727659297924322,0.876871024690901
"ENSG00000213621",929.087159903519,-0.0328773678514269,0.0987540208959674,-0.348367432089419,0.727564257911161,0.876871024690901
"ENSG00000245025",8.0678841046362,-0.186987740931019,0.372183134764209,-0.348364419538022,0.727566520063219,0.876871024690901
"ENSG00000261455",49.1196751620588,0.0818801755603497,0.251411071822041,0.348284557973287,0.72762648969921,0.876871024690901
"ENSG00000261620",7.58417817459609,-0.127927527363158,0.372609709388218,-0.348255240136892,0.727648505463767,0.876871024690901
"ENSG00000111328",1420.96070384715,-0.036009559142206,0.103127832246705,-0.348114066263868,0.727754520893067,0.876921149340737
"ENSG00000111361",790.308667679725,0.0340705691265556,0.0978843899217169,0.347988939677551,0.727848489864613,0.876921149340737
"ENSG00000170296",137.507843380934,0.0574534517290944,0.185889178874502,0.34803405340522,0.727814609378101,0.876921149340737
"ENSG00000229186",39.6373203643977,-0.0903681156627079,0.266132932830013,-0.347896676911019,0.727917781015974,0.876945355108396
"ENSG00000133250",125.812541910629,-0.0697687777175934,0.204075888872387,-0.347804455286141,0.727987043491794,0.876969523060133
"ENSG00000005022",1118.96464020574,-0.0324815210584095,0.0928117546229567,-0.347657452988143,0.72809745324317,0.876983984768635
"ENSG00000255517",26.7389031261593,0.112917507215745,0.301353667542607,0.347704251536973,0.728062303410623,0.876983984768635
"ENSG00000198198",1028.7691854226,-0.0403275959181477,0.120021490367741,-0.34752721844506,0.728195273867082,0.877042540807276
"ENSG00000116151",38.9895494962598,-0.0861608892888698,0.262243583115019,-0.347235246137498,0.728414593624531,0.877194651124833
"ENSG00000232363",5.37256436149637,-0.16974707449778,0.372996991231392,-0.347228052840354,0.728419997267653,0.877194651124833
